epoch,G_loss,D_loss,kimg_acu,kimg,run_id,,
18.25084724,0.840906497,1.229002026,732.2239914,136.0319977,00007-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
18.25164485,0.682514668,1.315395236,732.2559914,0.032000002,00009-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
18.35134575,0.96520434,1.109658488,736.2559915,4.032000065,00009-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
18.45104663,0.844256046,1.195064244,740.255991,8.031999588,00009-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
18.55074753,0.890438199,1.169449253,744.255991,12.03199959,00009-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
18.65044843,0.867335697,1.187236498,748.255991,16.03199959,00009-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
18.75014933,0.854192022,1.20695101,752.255991,20.03199959,00009-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
18.84985022,0.837844241,1.227100582,756.255991,24.03199959,00009-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
18.94955112,0.842923304,1.230181685,760.255991,28.03199959,00009-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
19.04925207,0.843185451,1.221812601,764.2559929,32.0320015,00009-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
19.14895296,0.849892614,1.215144785,768.2559929,36.0320015,00009-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
19.24865386,0.813052641,1.247148204,772.2559929,40.0320015,00009-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
19.34835476,0.842061639,1.225955943,776.2559929,44.0320015,00009-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
19.34915237,1.057823539,1.079457164,776.2879929,0.032000002,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
19.44885326,1.040582714,1.05591512,780.287993,4.032000065,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
19.54855415,0.911121636,1.125777458,784.2879925,8.031999588,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
19.64825505,0.86900555,1.179633916,788.2879925,12.03199959,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
19.74795594,0.867635139,1.191241529,792.2879925,16.03199959,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
19.84765684,0.911073314,1.155512052,796.2879925,20.03199959,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
19.94735774,0.837880161,1.218143948,800.2879925,24.03199959,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
20.04705864,0.858282131,1.204868428,804.2879925,28.03199959,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
20.14675958,0.819874595,1.229038051,808.2879944,32.0320015,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
20.24646048,0.976476658,1.12589377,812.2879944,36.0320015,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
20.34616138,0.813415204,1.240243174,816.2879944,40.0320015,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
20.44586227,0.882138451,1.184806121,820.2879944,44.0320015,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
20.54556317,0.848175147,1.214571732,824.2879944,48.0320015,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
20.64526407,0.81083448,1.250955231,828.2879944,52.0320015,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
20.74496496,0.916322544,1.168964591,832.2879944,56.0320015,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
20.84466586,0.807454394,1.239402447,836.2879944,60.0320015,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
20.94436666,0.82493664,1.226316616,840.2879906,64.03199768,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
21.04406756,0.881966585,1.192320228,844.2879906,68.03199768,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
21.14376846,0.803323239,1.246702106,848.2879906,72.03199768,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
21.24346936,0.785348933,1.255465601,852.2879906,76.03199768,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
21.34317025,0.900038663,1.170198726,856.2879906,80.03199768,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
21.44287115,0.878012243,1.181798211,860.2879906,84.03199768,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
21.54257205,0.844445807,1.203943654,864.2879906,88.03199768,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
21.64227295,0.814591602,1.230959556,868.2879906,92.03199768,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
21.74197384,0.902097715,1.162501425,872.2879906,96.03199768,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
21.84167474,0.812918754,1.228445115,876.2879906,100.0319977,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
21.94137564,0.88708891,1.183074219,880.2879906,104.0319977,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
22.04107653,0.893152803,1.167408065,884.2879906,108.0319977,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
22.14077743,0.857930835,1.198077025,888.2879906,112.0319977,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
22.24047833,0.839048189,1.205517028,892.2879906,116.0319977,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
22.34017923,0.908893434,1.150269906,896.2879906,120.0319977,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
22.43988012,0.834113298,1.220914298,900.2879906,124.0319977,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
22.53958102,0.855917088,1.200014313,904.2879906,128.0319977,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
22.63928192,0.871378356,1.188135087,908.2879906,132.0319977,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
22.73898282,1.036536904,1.060060601,912.2879906,136.0319977,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
22.83868371,0.931596672,1.103278255,916.2879906,140.0319977,00010-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
22.83948132,0.896151423,1.036236286,916.3199906,0.032000002,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
22.93918222,1.353321701,0.791404187,920.3199906,4.032000065,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
23.0388831,1.14564655,0.883500545,924.3199902,8.031999588,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
23.138584,1.09244709,0.928897564,928.3199902,12.03199959,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
23.2382849,1.235915664,0.869764845,932.3199902,16.03199959,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
23.3379858,1.079824308,0.960596497,936.3199902,20.03199959,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
23.43768669,1.04825127,0.983583339,940.3199902,24.03199959,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
23.53738759,1.060266838,0.990022521,944.3199902,28.03199959,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
23.63708854,0.992390765,1.04156028,948.3199921,32.0320015,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
23.73678943,0.975843472,1.072004847,952.3199921,36.0320015,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
23.83649033,0.950109823,1.092969916,956.3199921,40.0320015,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
23.93619123,0.980949973,1.065544199,960.3199921,44.0320015,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
24.03589213,0.96672853,1.083420148,964.3199921,48.0320015,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
24.13559302,0.926817484,1.102745992,968.3199921,52.0320015,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
24.23529392,0.937390534,1.105186166,972.3199921,56.0320015,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
24.33499482,0.927914601,1.109227086,976.3199921,60.0320015,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
24.43469562,0.929814573,1.109947934,980.3199883,64.03199768,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
24.53439652,0.907112471,1.118787475,984.3199883,68.03199768,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
24.63409741,0.961682863,1.081199298,988.3199883,72.03199768,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
24.73379831,0.906527647,1.117935654,992.3199883,76.03199768,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
24.83349921,0.953774307,1.103913942,996.3199883,80.03199768,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
24.93320011,0.927156399,1.108022397,1000.319988,84.03199768,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
25.032901,0.959396377,1.086923314,1004.319988,88.03199768,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
25.1326019,0.926637527,1.117641307,1008.319988,92.03199768,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
25.2323028,0.927368447,1.116429934,1012.319988,96.03199768,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
25.3320037,0.905791638,1.127513546,1016.319988,100.0319977,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
25.43170459,0.871883205,1.15434855,1020.319988,104.0319977,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
25.53140549,0.889930518,1.150985265,1024.319988,108.0319977,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
25.63110639,0.896042562,1.137173853,1028.319988,112.0319977,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
25.73080728,0.884414723,1.149641807,1032.319988,116.0319977,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
25.83050818,0.881132841,1.160963954,1036.319988,120.0319977,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
25.93020908,0.854330317,1.166708365,1040.319988,124.0319977,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
26.02990998,0.868168967,1.165422684,1044.319988,128.0319977,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
26.12961087,0.837838273,1.183193854,1048.319988,132.0319977,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
26.22931177,0.881196481,1.157317777,1052.319988,136.0319977,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
26.32901267,0.859284726,1.175917394,1056.319988,140.0319977,00011-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
26.32981028,0.947313786,1.00474906,1056.351988,0.032000002,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
26.42951117,1.470530931,0.744522695,1060.351988,4.032000065,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
26.52921206,1.194124128,0.871204178,1064.351988,8.031999588,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
26.62891296,1.06579907,0.956726672,1068.351988,12.03199959,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
26.72861385,1.147962439,0.919260847,1072.351988,16.03199959,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
26.82831475,1.050241488,0.963078665,1076.351988,20.03199959,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
26.92801565,1.101327256,0.948425624,1080.351988,24.03199959,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
27.02771655,0.960573497,1.036645506,1084.351988,28.03199959,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
27.12741749,0.927890103,1.079681449,1088.35199,32.0320015,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
27.22711839,0.916706378,1.101866503,1092.35199,36.0320015,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
27.32681929,0.94832589,1.081358494,1096.35199,40.0320015,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
27.42652018,0.899521719,1.105924945,1100.35199,44.0320015,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
27.52622108,0.931432571,1.105539379,1104.35199,48.0320015,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
27.62592198,0.897313552,1.114464823,1108.35199,52.0320015,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
27.72562288,0.879276505,1.132520644,1112.35199,56.0320015,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
27.82532377,0.891114868,1.1266963,1116.35199,60.0320015,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
27.92502457,0.875872039,1.151582232,1120.351986,64.03199768,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
28.02472547,0.853825346,1.158026248,1124.351986,68.03199768,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
28.12442637,0.909439878,1.140785354,1128.351986,72.03199768,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
28.22412727,0.83859334,1.179553328,1132.351986,76.03199768,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
28.32382816,0.879070943,1.147147748,1136.351986,80.03199768,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
28.42352906,0.871262026,1.158248788,1140.351986,84.03199768,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
28.52322996,0.880869199,1.152431517,1144.351986,88.03199768,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
28.62293086,0.848184457,1.17027671,1148.351986,92.03199768,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
28.72263175,0.846272047,1.183322611,1152.351986,96.03199768,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
28.82233265,0.841155297,1.191582259,1156.351986,100.0319977,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
28.92203355,0.870839585,1.16980983,1160.351986,104.0319977,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
29.02173444,0.825513757,1.189225845,1164.351986,108.0319977,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
29.12143534,0.832597244,1.196855277,1168.351986,112.0319977,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
29.22113624,0.824875162,1.197792643,1172.351986,116.0319977,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
29.32083714,0.828824156,1.206945148,1176.351986,120.0319977,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
29.42053803,0.812129785,1.209344264,1180.351986,124.0319977,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
29.52023893,0.818489274,1.217166418,1184.351986,128.0319977,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
29.61993983,0.807357984,1.214732235,1188.351986,132.0319977,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
29.71964073,0.819084184,1.215955444,1192.351986,136.0319977,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
29.81934162,0.815389608,1.217593663,1196.351986,140.0319977,00012-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
29.82013923,0.905280471,1.053797007,1196.383986,0.032000002,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
29.91984013,1.51188413,0.770251701,1200.383986,4.032000065,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
30.01954101,1.068815011,0.957254734,1204.383986,8.031999588,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
30.11924191,1.129084005,0.926028367,1208.383986,12.03199959,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
30.21894281,1.049307218,0.971732052,1212.383986,16.03199959,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
30.31864371,1.020340862,0.983120265,1216.383986,20.03199959,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
30.4183446,1.059741818,0.967592652,1220.383986,24.03199959,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
30.5180455,0.975588712,1.030090956,1224.383986,28.03199959,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
30.61774645,0.974973945,1.033671125,1228.383987,32.0320015,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
30.71744734,0.947577768,1.065405427,1232.383987,36.0320015,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
30.81714824,0.914195256,1.088536781,1236.383987,40.0320015,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
30.91684914,0.904973228,1.102038824,1240.383987,44.0320015,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
31.01655004,0.918239872,1.099044231,1244.383987,48.0320015,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
31.11625093,0.897276349,1.108892851,1248.383987,52.0320015,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
31.21595183,0.903252934,1.112481215,1252.383987,56.0320015,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
31.31565273,0.880251728,1.122511621,1256.383987,60.0320015,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
31.41535353,0.886810239,1.134479834,1260.383984,64.03199768,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
31.51505443,0.858385561,1.152231157,1264.383984,68.03199768,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
31.61475532,0.86540802,1.14999356,1268.383984,72.03199768,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
31.71445622,0.835698468,1.188284644,1272.383984,76.03199768,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
31.81415712,0.863860106,1.155601489,1276.383984,80.03199768,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
31.91385802,0.869964088,1.145625985,1280.383984,84.03199768,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
32.01355891,0.877676618,1.158701442,1284.383984,88.03199768,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
32.11325981,0.852092005,1.153914927,1288.383984,92.03199768,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
32.21296071,0.846081897,1.178021369,1292.383984,96.03199768,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
32.31266161,0.835784236,1.18359222,1296.383984,100.0319977,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
32.4123625,0.822094432,1.200116522,1300.383984,104.0319977,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
32.5120634,0.816039322,1.209603763,1304.383984,108.0319977,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
32.6117643,0.856452051,1.184257834,1308.383984,112.0319977,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
32.71146519,0.838040197,1.182642325,1312.383984,116.0319977,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
32.81116609,0.816265084,1.20591988,1316.383984,120.0319977,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
32.91086699,0.817302506,1.200508286,1320.383984,124.0319977,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
33.01056789,0.829590311,1.201817225,1324.383984,128.0319977,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
33.11026878,0.803902755,1.214882705,1328.383984,132.0319977,00013-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
33.11106639,0.730338454,1.116085768,1328.415984,0.032000002,00014-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
33.21076729,1.258904712,0.873541176,1332.415984,4.032000065,00014-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
33.31046818,1.208243113,0.860133848,1336.415983,8.031999588,00014-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
33.41016907,1.069965089,0.947383481,1340.415983,12.03199959,00014-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
33.50986997,1.161640783,0.899122506,1344.415983,16.03199959,00014-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
33.60957087,1.013645447,0.99079248,1348.415983,20.03199959,00014-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
33.70927176,1.00421188,0.994851259,1352.415983,24.03199959,00014-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
33.80897266,1.122250249,0.93533303,1356.415983,28.03199959,00014-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
33.90867361,0.954925469,1.027988964,1360.415985,32.0320015,00014-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
34.0083745,0.944459099,1.058717821,1364.415985,36.0320015,00014-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
34.1080754,0.986082374,1.030527514,1368.415985,40.0320015,00014-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
34.2077763,0.997292472,1.025367711,1372.415985,44.0320015,00014-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
34.3074772,0.920951397,1.070030201,1376.415985,48.0320015,00014-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
34.40717809,0.89193165,1.112950059,1380.415985,52.0320015,00014-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
34.50687899,0.874915657,1.128028379,1384.415985,56.0320015,00014-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
34.60657989,0.883392315,1.120335609,1388.415985,60.0320015,00014-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
34.70628069,0.876703464,1.130606199,1392.415981,64.03199768,00014-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
34.80598159,0.859696949,1.148136246,1396.415981,68.03199768,00014-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
34.90568248,0.86149124,1.15546789,1400.415981,72.03199768,00014-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
35.00538338,0.836682698,1.174740096,1404.415981,76.03199768,00014-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
35.10508428,0.86347092,1.161904371,1408.415981,80.03199768,00014-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
35.20478518,0.847385103,1.160272349,1412.415981,84.03199768,00014-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
35.30448607,0.867893053,1.159978792,1416.415981,88.03199768,00014-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
35.40418697,0.831638224,1.17768228,1420.415981,92.03199768,00014-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
35.50388787,0.827669807,1.192238255,1424.415981,96.03199768,00014-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
35.50468548,0.983650684,0.968087971,1424.447981,0.032000002,00015-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
35.60438637,1.20707395,0.858237826,1428.447981,4.032000065,00015-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
35.70408726,1.198188643,0.847746587,1432.447981,8.031999588,00015-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
35.80378816,1.165114248,0.900531052,1436.447981,12.03199959,00015-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
35.90348905,1.051260299,0.959355887,1440.447981,16.03199959,00015-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
36.00318995,0.984989892,1.000905638,1444.447981,20.03199959,00015-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
36.10289085,0.993121968,1.004801682,1448.447981,24.03199959,00015-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
36.20259175,0.9897367,1.010862048,1452.447981,28.03199959,00015-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.5-resumecustom,,
