epoch,G_loss,D_loss,FID,KID,JSD,SSIM,PSNR,LPIPS,kimg_acu,kimg,carpeta
14.5611164,0.775120651,1.316908986,67.38518369,0.235103263,0.093718,0.328731952,14.18692125,0.411626846,584.1919899,80.03199768,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
14.6608173,0.753590481,1.33738518,,,,,,,588.1919899,84.03199768,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
14.76051819,0.802531333,1.330437101,,,,,,,592.1919899,88.03199768,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
14.86021909,0.749721625,1.346753757,,,,,,,596.1919899,92.03199768,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
14.95991999,0.846427029,1.346846653,63.09588927,0.172902272,0.054102419,0.271611008,13.95643058,0.404689163,600.1919899,96.03199768,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
15.05962088,0.786688244,1.315242683,,,,,,,604.1919899,100.0319977,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
15.15932178,0.786183121,1.318584585,,,,,,,608.1919899,104.0319977,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
15.25902268,0.795805702,1.315755996,,,,,,,612.1919899,108.0319977,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
15.35872358,0.754013314,1.336759629,61.76356405,0.120938163,0.046255734,0.288126541,13.73735777,0.397419423,616.1919899,112.0319977,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
15.45842447,0.789376197,1.337198641,,,,,,,620.1919899,116.0319977,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
15.55812537,0.788543428,1.344484104,,,,,,,624.1919899,120.0319977,00006-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
