epoch,G_loss,D_loss,FID,KID,JSD,SSIM,PSNR,LPIPS,kimg_acu,kimg,carpeta
14.06261196,0.723792079,1.363131234,,,,,,,564.1919918,24.03199959,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
14.16231286,0.730897751,1.358335309,,,,,,,568.1919918,28.03199959,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
14.2620138,0.714653551,1.36674791,22.80154251,0.004372392,0.020654194,0.383775314,13.05895202,0.399398327,572.1919937,32.0320015,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
14.3617147,0.721590873,1.366109804,,,,,,,576.1919937,36.0320015,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
14.4614156,0.724972158,1.361071491,,,,,,,580.1919937,40.0320015,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
14.56111649,0.718669778,1.364699744,,,,,,,584.1919937,44.0320015,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
14.66081739,0.737859391,1.357750001,23.65139481,0.004790143,0.02048249,0.383743493,13.06870407,0.399942786,588.1919937,48.0320015,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
14.76051829,0.729367867,1.354371894,,,,,,,592.1919937,52.0320015,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
14.86021919,0.750650212,1.34185281,,,,,,,596.1919937,56.0320015,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
14.95992008,0.744406957,1.338107754,,,,,,,600.1919937,60.0320015,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
15.05962088,0.769000077,1.334085766,31.79861269,0.013324876,0.023462123,0.379958589,13.48307359,0.400854826,604.1919899,64.03199768,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
15.15932178,0.739775669,1.335898627,,,,,,,608.1919899,68.03199768,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
15.25902268,0.784272185,1.313204078,,,,,,,612.1919899,72.03199768,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
15.35872358,0.84736573,1.278770737,,,,,,,616.1919899,76.03199768,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
15.45842447,0.792277918,1.282586479,48.8420096,0.050505293,0.032206302,0.363464707,13.81134066,0.401756942,620.1919899,80.03199768,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
15.55812537,0.780824316,1.282129705,,,,,,,624.1919899,84.03199768,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
15.65782627,0.856057971,1.226404144,,,,,,,628.1919899,88.03199768,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
15.75752717,0.846056583,1.250289605,,,,,,,632.1919899,92.03199768,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
15.85722806,0.848632967,1.243881674,53.04419636,0.112042031,0.035801714,0.331681378,13.7568965,0.400655627,636.1919899,96.03199768,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
15.95692896,0.880368787,1.214727817,,,,,,,640.1919899,100.0319977,00005-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
